"Churned","Membership_Years","Signup_Quarter","Login_Frequency","Session_Duration_Avg","Total_Purchases","Days_Since_Last_purchase","Average_Order_Value","Cart_Abandonment_Rate","Customer_Service_calls","Returns_Rate","Discount_Usage_Rate","Product_Reviews_Written"
0,2.4,Q3,20.0,37.7,18.0,19.0,178.7,39.2,4.0,3.2,48.4,7.0
0,0.5,Q4,15.0,28.6,23.400000000000002,10.0,76.59,45.6,9.0,16.7,31.08,2.0
0,2.0,Q2,3.0,9.4,3.0,5.0,91.96,54.4,9.0,6.5,50.2,0.0
0,8.0,Q2,19.0,49.4,25.0,,168.53,38.8,0.0,3.2,19.4,7.0
1,2.8,Q1,22.0,26.7,15.0,6.0,156.12,57.4,6.0,2.2,55.1,
0,2.9,Q1,11.0,25.7,10.0,2.0,92.39,41.9,7.0,,36.0,2.0
0,5.7,Q1,24.0,37.9,23.0,,129.7,44.3,1.0,0.4,16.0,2.0
1,2.2,Q1,1.0,16.1,8.0,10.0,78.47,77.9,10.0,2.8,12.4,1.0
0,1.9,Q3,10.0,21.6,6.0,35.0,107.13,68.0,14.0,,72.1,2.0
0,2.7,Q1,16.0,24.7,7.0,25.0,120.92,38.0,7.0,9.3,63.1,2.0
0,2.2,Q3,8.0,17.8,6.0,24.0,67.65,43.0,7.0,0.5,78.2,1.0
0,4.2,Q2,12.0,19.7,4.0,0.0,94.25,59.9,8.0,5.4,39.2,1.0
0,2.4,Q3,26.0,33.5,12.0,,124.4,53.4,4.0,8.9,41.3,2.0
0,1.5,Q1,3.0,22.4,4.0,8.0,91.21,68.0,8.0,2.7,63.7,3.0
1,3.2,Q1,7.0,20.3,12.0,2.0,67.6,63.7,7.0,9.6,9.3,3.0
1,2.2,Q4,1.0,27.2,6.5,7.0,175.65,80.2,8.0,2.4,23.279999999999998,0.0
1,3.1,Q2,28.0,31.9,23.0,25.0,89.69,30.4,8.0,10.2,3.3,4.0
0,4.9,Q3,14.0,41.5,17.0,70.0,107.6,48.3,4.0,8.2,7.3,4.0
0,8.8,Q4,39.0,69.1,37.7,23.0,79.85,1.3,1.0,0.6,44.4,7.0
0,4.0,Q1,17.0,35.3,25.0,16.0,46.93,47.1,3.0,9.7,,6.0
1,5.2,Q1,0.0,13.9,4.0,28.0,77.48,73.5,4.0,6.2,32.3,1.0
0,4.5,Q1,22.0,62.7,23.0,29.0,73.19,21.1,1.0,2.5,8.5,7.0
0,2.0,Q2,5.0,24.8,8.0,13.0,120.0,64.1,10.0,8.8,55.3,2.0
1,1.2,Q4,0.0,19.0,6.5,42.0,87.42,79.3,8.0,0.3,54.24,0.0
1,3.0,Q4,12.0,,9.1,63.0,90.22,73.9,11.0,2.8,67.67999999999999,0.0
0,1.0,Q3,12.0,10.9,6.0,15.0,254.81,73.4,4.0,9.8,61.7,1.0
0,2.9,Q1,19.0,30.4,14.0,1.0,89.96,53.6,4.0,1.5,72.0,5.0
0,2.8,Q2,10.0,30.3,7.0,29.0,77.65,64.4,8.0,12.8,59.8,2.0
0,1.1,Q4,11.0,24.3,15.600000000000001,14.0,236.89,67.0,3.0,16.5,77.39999999999999,3.0
0,2.3,Q3,5.0,25.2,7.0,10.0,210.06,72.5,5.0,2.2,71.5,
0,1.3,Q1,10.0,19.2,4.0,4.0,51.84,70.8,8.0,4.7,19.8,0.0
1,1.8,Q2,0.0,13.7,5.0,26.0,140.96,70.2,7.0,4.9,28.4,0.0
0,4.4,Q1,23.0,33.5,14.0,75.0,118.44,43.3,4.0,18.4,51.3,4.0
1,5.6,Q4,0.0,24.2,5.2,21.0,53.67,67.6,7.0,8.3,12.0,0.0
0,1.6,Q1,6.0,28.0,19.0,20.0,234.78,45.8,5.0,10.7,27.6,4.0
0,0.24909309280616215,Q1,16.0,31.4,66.0,15.0,71.92,66.7,3.0,81.5135327608781,9.9,1.0
1,4.7,Q2,14.0,18.5,16.0,,140.16,77.4,11.0,,77.0,5.0
0,4.5,Q4,21.0,,16.900000000000002,13.0,84.4,63.8,3.0,3.5,66.6,3.0
0,0.9,Q1,0.0,,7.0,103.0,135.0,63.6,3.0,0.4,49.1,4.0
0,2.9,Q4,25.0,31.9,19.5,11.0,52.49,45.2,7.0,2.3,25.92,8.0
0,3.7,Q2,12.0,22.2,9.0,,59.95,71.2,8.0,0.7,55.3,0.0
1,0.9,Q4,13.0,20.4,23.400000000000002,42.0,104.31,57.3,10.0,4.7,60.35999999999999,2.0
0,3.0,Q1,24.0,41.2,21.0,5.0,80.88,41.6,2.0,17.3,35.6,3.0
1,0.5,Q1,5.0,16.9,4.0,4.0,64.59,81.9,6.0,9.2,27.9,0.0
0,2.2,Q4,21.0,41.0,24.7,13.0,146.85,24.0,3.0,1.0,21.720000000000002,6.0
0,4.6,Q1,15.0,30.5,11.0,26.0,90.67,53.6,8.0,8.5,30.3,3.0
0,3.1,Q1,34.0,61.7,26.0,,98.12,2.8,1.0,4.1,48.0,6.0
1,4.7,Q1,12.0,27.0,9.0,58.0,77.94,84.9,5.0,1.6,38.4,2.0
0,2.3,Q1,8.0,29.3,8.0,40.0,100.84,60.2,5.0,8.5,37.8,1.0
1,0.4,Q4,24.0,29.4,15.600000000000001,3.0,85.44,38.6,4.0,3.1,16.32,3.0
1,2.9,Q2,30.0,42.2,22.0,10.0,63.49,30.1,1.0,1.0,75.1,6.0
1,1.8,Q2,16.0,41.1,21.0,22.0,214.41,59.1,6.0,7.5,41.8,5.0
0,2.8,Q4,0.0,20.7,14.3,40.0,106.12,55.6,1.0,2.2,40.92,3.0
0,5.4,Q2,14.0,28.6,15.0,63.0,137.44,49.3,5.0,4.2,12.1,3.0
0,4.0,Q2,14.0,32.3,12.0,5.0,67.45,49.2,3.0,13.6,57.7,3.0
0,3.1,Q4,5.0,22.6,10.4,3.0,100.57,61.6,6.0,8.4,95.28,0.0
1,3.2,Q1,16.0,27.0,14.0,43.0,178.15,36.2,6.0,13.4,43.2,2.0
0,3.1,Q2,24.0,57.3,18.0,25.0,70.05,34.2,6.0,3.6,47.0,5.0
0,3.3,Q3,14.0,24.4,15.0,5.0,127.03,51.1,7.0,4.1,,4.0
0,0.8,Q1,5.0,,8.0,3.0,115.69,65.1,3.0,8.1,,1.0
1,10.0,Q2,1.0,,7.0,56.0,111.73,70.5,12.0,1.5,6.0,0.0
0,4.5,Q1,17.0,45.0,18.0,41.0,152.88,65.9,4.0,4.5,43.0,4.0
0,1.4,Q1,24.0,31.2,18.0,,98.17,65.1,4.0,9.9,28.9,6.0
0,3.8,Q2,4.0,21.5,11.0,8.0,129.52,57.0,7.0,7.0,24.7,
0,1.1,Q4,20.0,28.7,16.900000000000002,25.0,113.27,51.2,8.0,8.0,78.48,7.0
0,2.3,Q1,16.0,50.7,19.0,17.0,207.94,30.2,5.0,,66.3,5.0
0,5.1,Q3,26.0,28.9,14.0,71.0,133.12,47.2,6.0,1.0,58.0,1.0
0,4.8,Q3,13.0,29.8,10.0,5.0,59.72,64.7,14.0,,57.4,0.0
1,1.4,Q2,9.0,22.8,15.0,4.0,138.74,83.0,10.0,,75.6,0.0
1,1.3,Q3,0.0,,2.0,91.0,121.25,74.0,2.0,3.0,53.5,1.0
0,2.9,Q1,28.0,36.5,19.0,63.0,105.34,37.8,4.0,2.0,64.5,5.0
1,2.0,Q4,1.0,16.5,5.2,31.0,123.01,56.7,6.0,2.9,11.76,0.0
0,2.4,Q2,32.0,40.1,17.0,5.0,158.11,43.0,4.0,10.9,40.2,
0,3.4,Q2,21.0,42.4,24.0,54.0,75.58,36.8,4.0,4.8,53.6,
0,1.8,Q2,23.0,37.2,20.0,1.0,77.55,41.0,5.0,4.9,49.2,7.0
0,1.2,Q3,4.0,21.4,6.0,22.0,154.01,80.2,9.0,10.0,33.7,2.0
0,2.4,Q1,6.0,19.5,10.0,18.0,128.39,62.0,7.0,8.1,26.7,2.0
0,2.0,Q4,11.0,15.7,10.4,62.0,161.1,49.7,4.0,7.6,91.55999999999999,4.0
0,5.2,Q2,8.0,23.9,5.0,17.0,73.92,60.7,5.0,7.1,68.9,4.0
0,6.3,Q1,0.0,16.3,7.0,2.0,98.36,64.1,5.0,8.1,,
0,4.1,Q1,8.0,34.6,8.0,33.0,58.23,54.0,3.0,1.9,58.6,2.0
0,1.5,Q4,16.0,30.6,18.2,55.0,127.17,62.0,7.0,2.0,67.32,4.0
1,6.2,Q2,0.0,20.8,5.0,6.0,106.36,91.5,3.0,7.7,78.8,1.0
0,2.3,Q3,15.0,25.6,12.0,19.0,157.84,59.0,5.0,3.1,28.4,0.0
1,2.8,Q2,0.0,,1.0,21.0,230.5,77.9,12.0,9.1,21.4,0.0
0,1.0,Q4,5.0,20.8,9.1,5.0,119.81,67.2,3.0,1.9,65.75999999999999,1.0
0,7.6,Q2,8.0,29.6,9.0,29.0,172.66,68.1,5.0,3.2,20.9,2.0
0,0.5,Q3,23.0,21.5,10.0,13.0,126.13,59.8,7.0,3.7,69.0,2.0
0,2.3,Q3,4.0,24.6,7.0,21.0,170.77,65.1,1.0,20.6,44.3,2.0
0,1.9,Q1,6.0,29.3,7.0,12.0,131.51,53.3,7.0,7.7,27.0,3.0
1,1.5,Q3,0.0,14.4,4.0,35.0,150.53,71.2,15.0,2.4,36.1,0.0
0,0.5,Q3,30.0,47.9,21.0,51.0,171.78,29.7,3.0,0.5,8.1,9.0
0,2.2,Q3,17.0,47.5,17.0,21.0,108.8,31.3,4.0,10.2,23.1,5.0
1,6.8,Q3,0.0,14.1,14.0,11.0,92.36,75.2,7.0,14.4,88.5,0.0
1,3.7,Q2,22.0,44.9,18.0,,149.9,44.1,7.0,3.6,35.6,8.0
0,3.3,Q1,2.0,28.5,10.0,6.0,72.86,57.6,2.0,2.0,56.9,4.0
0,4.1,Q2,23.0,50.0,20.0,47.0,151.29,28.6,1.0,0.6,25.6,6.0
0,2.4,Q2,16.0,,9.0,31.0,104.06,62.8,7.0,1.8,36.3,2.0
0,4.1,Q2,12.0,25.1,8.0,20.0,82.58,45.9,6.0,3.6,21.7,1.0
0,6.1,Q1,20.0,28.8,21.0,5.0,119.82,54.0,0.0,11.4,29.6,4.0
1,2.6,Q1,0.0,14.9,9.0,21.0,108.54,84.1,9.0,11.1,60.5,3.0
0,2.2,Q1,25.0,35.6,15.0,43.0,124.49,47.3,5.0,20.6,23.5,2.0
0,0.6,Q3,21.0,31.0,8.0,1.0,130.16,67.5,7.0,8.7,24.5,0.0
1,2.0,Q4,0.0,7.1,3.9000000000000004,27.0,124.94,74.4,3.0,,,0.0
1,1.0,Q3,13.0,40.2,18.0,,107.73,51.3,8.0,4.2,22.3,3.0
0,10.0,Q2,5.0,4.2,7.0,10.0,103.65,64.3,7.0,,36.9,1.0
0,5.1,Q1,0.0,20.3,5.0,45.0,93.15,67.4,5.0,7.0,,2.0
1,2.7,Q4,1.0,,9.1,,77.02,84.9,8.0,3.5,19.2,
0,1.4,Q2,11.0,,8.0,45.0,119.91,61.1,7.0,2.0,34.7,
1,1.1,Q2,23.0,48.4,22.0,1.0,179.27,33.7,2.0,18.3,49.7,5.0
0,4.1,Q1,26.0,42.6,19.0,10.0,115.79,38.9,3.0,6.9,31.4,2.0
0,2.6,Q1,3.0,15.0,5.0,1.0,197.4,60.4,11.0,4.7,24.9,4.0
0,0.9,Q4,17.0,29.8,27.3,24.0,112.87,64.6,4.0,1.3,5.04,5.0
0,6.8,Q1,24.0,16.3,14.0,102.0,112.43,73.1,8.0,,33.9,0.0
0,4.8,Q4,0.0,31.4,15.600000000000001,31.0,52.25,70.9,5.0,15.6,23.88,0.0
0,4.3,Q4,8.0,31.1,11.700000000000001,12.0,94.5,69.0,5.0,3.7,48.12,2.0
1,4.7,Q1,16.0,22.2,12.0,7.0,106.58,55.2,4.0,,10.5,2.0
1,7.2,Q2,0.0,14.5,3.0,13.0,110.52,73.0,7.0,2.7,60.8,0.0
1,4.5,Q1,8.0,16.1,8.0,,91.66,80.3,5.0,15.8,39.2,0.0
1,1.7,Q2,14.0,32.9,17.0,23.0,163.72,52.2,13.0,2.6,41.5,8.0
0,3.0,Q4,40.0,49.5,32.5,,86.41,11.2,2.0,5.8,46.32,5.0
0,1.9,Q3,12.0,29.1,7.0,23.0,114.4,64.0,5.0,6.6,64.0,2.0
0,0.3,Q1,13.0,33.2,14.0,72.0,143.28,39.8,5.0,7.1,16.8,4.0
1,3.7,Q4,2.0,19.1,15.600000000000001,76.0,110.29,81.5,11.0,16.0,58.199999999999996,0.0
0,3.3,Q4,12.0,11.4,9.1,9.0,194.51,74.2,4.0,8.7,58.08,0.0
0,5.1,Q2,25.0,48.1,26.0,40.0,54.9,31.4,2.0,1.5,32.0,10.0
0,2.3,Q1,8.0,15.7,13.0,8.0,90.42,67.6,10.0,1.9,59.3,2.0
0,1.4,Q4,4.0,16.9,13.0,7.0,53.94,77.4,6.0,6.8,32.76,0.0
0,9.8,Q3,3.0,19.1,6.0,31.0,114.12,54.6,7.0,6.5,85.3,
0,2.3,Q1,28.0,50.9,20.0,11.0,52.81,25.7,2.0,0.1,27.6,7.0
1,10.0,Q2,3.0,22.2,18.0,14.0,95.43,77.7,11.0,13.3,57.0,1.0
0,0.9,Q2,6.0,24.6,13.0,24.0,98.12,59.0,5.0,12.6,1.6,2.0
0,1.4,Q1,18.0,37.9,18.0,3.0,81.72,33.2,6.0,0.8,37.4,8.0
0,7.2,Q4,12.0,18.2,7.800000000000001,35.0,72.72,80.7,8.0,,36.239999999999995,2.0
1,3.0,Q4,10.0,22.3,10.4,55.0,282.03,76.4,10.0,,42.72,3.0
1,7.3,Q2,13.0,31.9,13.0,79.0,236.89,31.8,6.0,19.2,53.3,3.0
0,2.3,Q4,23.0,36.4,16.900000000000002,18.0,91.89,48.3,3.0,,72.47999999999999,5.0
1,2.3,Q4,17.0,34.7,22.1,9.0,147.23,43.4,7.0,6.3,74.64,7.0
0,1.3,Q3,7.0,,7.0,20.0,64.49,68.4,7.0,8.8,,0.0
0,1.7,Q2,15.0,28.6,7.0,68.0,46.83,53.8,5.0,,,2.0
0,3.4,Q2,4.0,15.4,7.0,28.0,90.11,55.0,5.0,,51.6,0.0
0,2.7,Q4,16.0,25.6,26.0,6.0,103.46,40.0,4.0,6.5,55.199999999999996,6.0
0,2.9,Q2,11.0,,14.0,11.0,80.99,70.7,3.0,3.6,,6.0
1,1.5,Q3,5.0,37.1,18.0,12.0,125.21,62.3,7.0,5.1,30.7,5.0
1,7.9,Q3,0.0,,7.0,37.0,127.87,81.5,10.0,10.7,35.6,3.0
0,3.7,Q3,9.0,29.9,13.0,9.0,143.33,43.9,6.0,12.3,2.5,1.0
1,4.7,Q4,9.0,18.0,10.4,30.0,133.03,71.5,9.0,,70.55999999999999,1.0
0,0.7,Q1,17.0,19.3,7.0,28.0,99.97,69.5,9.0,6.8,21.2,5.0
0,2.7,Q1,23.0,44.7,17.0,53.0,141.99,37.9,5.0,0.8,68.1,4.0
1,4.2,Q4,18.0,32.6,35.1,,99.77,32.1,7.0,8.0,47.4,7.0
1,1.9,Q1,15.0,31.8,15.0,24.0,282.81,35.9,8.0,4.6,63.1,4.0
1,2.0,Q4,5.0,16.4,3.9000000000000004,43.0,67.15,70.8,5.0,1.6,43.32,0.0
0,2.7,Q2,7.0,23.5,12.0,51.0,84.66,34.5,6.0,8.3,53.7,3.0
0,0.8,Q4,19.0,34.3,18.2,35.0,179.79,62.9,2.0,12.4,49.440000000000005,1.0
1,4.4,Q4,0.0,24.2,6.5,20.0,162.39,68.1,7.0,5.3,74.28,0.0
0,0.9,Q1,25.0,48.1,21.0,141.0,97.04,18.9,8.0,6.5,59.8,5.0
0,3.1,Q2,12.0,,10.0,53.0,206.0,73.1,4.0,0.8,50.3,2.0
0,7.3,Q4,15.0,45.2,24.7,12.0,78.25,48.2,3.0,2.8,26.4,6.0
0,3.8,Q2,13.0,18.3,11.0,30.0,122.19,70.1,5.0,3.5,36.6,4.0
0,1.3,Q1,31.0,57.6,24.0,4.0,123.18,11.7,1.0,4.7,10.9,5.0
1,3.4,Q4,21.0,35.0,23.400000000000002,7.0,250.74,42.1,7.0,,74.28,9.0
0,1.2,Q1,24.0,40.6,22.0,18.0,93.74,39.6,5.0,10.0,40.2,2.0
0,4.8,Q3,4.0,22.3,13.0,28.0,145.33,72.1,4.0,18.6,53.0,2.0
1,3.9,Q2,9.0,24.6,12.0,24.0,138.54,67.3,6.0,10.3,,2.0
0,3.0,Q3,13.0,22.7,9.0,7.0,133.88,59.0,4.0,4.5,69.7,4.0
0,0.9,Q3,18.0,26.4,14.0,2.0,124.96,44.0,4.0,0.8,24.8,2.0
1,10.0,Q4,18.0,,20.8,90.0,129.86,60.2,7.0,8.9,59.16,3.0
0,0.8,Q1,17.0,28.8,11.0,0.0,92.04,48.7,5.0,2.6,23.5,1.0
0,5.3,Q4,17.0,33.4,18.2,15.0,115.11,50.7,4.0,7.7,74.39999999999999,
0,1.9,Q3,0.0,21.3,11.0,9.0,187.95,54.7,8.0,5.3,5.1,5.0
1,7.5,Q1,9.0,15.6,6.0,161.0,179.64,86.2,12.0,5.2,29.1,0.0
0,1.6,Q2,31.0,41.0,19.0,33.0,59.48,30.0,0.0,,60.8,2.0
1,4.3,Q2,6.0,17.2,9.0,34.0,180.26,51.7,7.0,3.5,28.8,4.0
1,3.9,Q2,9.0,,12.0,5.0,75.72,72.2,6.0,,39.2,6.0
0,5.4,Q3,2.0,22.1,11.0,,56.28,69.3,9.0,19.9,,7.0
0,1.4,Q4,13.0,12.4,6.5,2.0,106.85,69.6,,8.2,32.279999999999994,0.0
0,3.1,Q4,10.0,32.6,16.900000000000002,38.0,102.38,60.1,4.0,0.4,27.24,3.0
1,0.9,Q3,3.0,24.9,5.0,19.0,134.23,69.7,10.0,6.1,56.8,1.0
1,2.6,Q2,7.0,10.3,6.0,37.0,135.71,74.8,7.0,13.8,29.0,0.0
0,4.9,Q4,19.0,45.4,20.8,4.0,99.39,41.6,7.0,3.7,38.16,3.0
0,1.2,Q2,10.0,29.4,13.0,16.0,71.19,52.0,4.0,7.2,81.1,6.0
0,5.0,Q2,6.0,,10.0,11.0,146.14,68.7,5.0,,56.1,2.0
0,3.0,Q3,7.0,18.4,7.0,24.0,124.0,62.7,5.0,10.8,27.0,3.0
1,3.5,Q2,27.0,50.3,29.0,55.0,133.58,33.9,2.0,9.4,71.4,11.0
0,4.3,Q4,17.0,29.1,22.1,4.0,165.16,35.5,4.0,3.0,38.76,6.0
0,0.4,Q4,14.0,31.7,14.3,9.0,85.57,46.4,8.0,8.9,4.44,4.0
0,1.1,Q2,3.0,10.1,6.0,16.0,123.56,71.9,7.0,5.6,20.3,1.0
1,0.8,Q2,3.0,11.4,5.0,129.0,257.61,60.5,4.0,6.6,,2.0
0,4.1,Q1,12.0,29.0,11.0,,190.0,77.1,4.0,2.0,7.8,2.0
1,1.9,Q4,8.0,24.0,19.5,68.0,217.05,62.0,9.0,7.7,80.52,1.0
0,0.6,Q3,3.0,27.7,12.0,37.0,107.78,57.1,4.0,4.2,43.1,2.0
0,2.7,Q1,31.0,52.9,28.0,4.0,119.87,7.9,2.0,13.1,29.1,8.0
0,3.3,Q3,7.0,34.7,9.0,40.0,113.18,58.9,6.0,5.1,6.8,3.0
0,7.1,Q3,15.0,32.0,11.0,18.0,62.06,39.8,6.0,8.2,26.3,
1,4.1,Q4,2.0,15.9,6.5,11.0,115.87,64.9,13.0,6.3,61.559999999999995,1.0
1,3.7,Q2,10.0,43.0,12.0,75.0,233.24,53.1,8.0,3.4,62.1,3.0
1,0.8,Q3,21.0,37.4,23.0,14.0,147.82,43.7,6.0,6.0,19.8,3.0
0,2.4,Q3,10.0,33.0,18.0,25.0,90.59,41.2,3.0,4.2,12.5,2.0
0,2.0,Q1,9.0,,6.0,8.0,71.03,78.6,2.0,0.8,21.3,0.0
0,2.2,Q1,6.0,13.7,1.0,11.0,115.93,63.4,8.0,10.2,42.7,0.0
0,3.0,Q4,9.0,29.0,10.4,0.0,63.27,44.4,7.0,11.7,23.52,1.0
0,3.6,Q3,7.0,20.7,12.0,42.0,115.48,47.3,4.0,9.0,60.1,5.0
0,3.6,Q4,24.0,37.9,27.3,37.0,79.83,37.8,3.0,9.3,45.35999999999999,3.0
0,1.7,Q3,7.0,,9.0,21.0,156.68,60.7,8.0,2.4,44.7,
0,3.7,Q3,19.0,35.4,17.0,,136.77,56.4,3.0,,24.3,5.0
0,5.5,Q1,16.0,20.7,12.0,9.0,153.11,28.9,2.0,5.1,22.4,4.0
0,0.9,Q3,8.0,29.2,10.0,6.0,126.46,71.1,15.0,,63.5,2.0
0,1.8,Q1,13.0,9.6,10.0,53.0,149.32,47.5,4.0,1.3,71.8,3.0
1,3.4,Q1,17.0,33.6,15.0,57.0,297.43,42.1,6.0,10.1,31.9,4.0
1,3.4,Q4,0.0,10.6,3.9000000000000004,42.0,104.89,64.8,9.0,1.0,79.32,2.0
0,0.4,Q2,21.0,,11.0,41.0,94.49,69.6,4.0,5.5,18.3,2.0
0,2.5,Q2,12.0,35.9,11.0,11.0,57.15,55.6,8.0,10.5,,3.0
0,5.7,Q4,6.0,,7.800000000000001,33.0,85.79,62.1,5.0,2.9,28.08,3.0
0,3.1,Q1,14.0,,14.0,20.0,84.89,63.1,6.0,12.7,44.1,2.0
0,4.9,Q4,28.0,39.6,28.6,,105.49,24.3,3.0,7.3,45.0,5.0
0,3.8,Q3,2.0,16.8,4.0,12.0,105.24,47.2,5.0,9.8,44.6,2.0
0,3.5,Q2,14.0,13.8,6.0,2.0,96.46,69.3,5.0,9.6,9.4,4.0
0,1.2,Q4,20.0,40.5,15.600000000000001,5.0,186.64,52.4,5.0,8.6,,1.0
1,1.7,Q1,11.0,20.8,8.0,152.0,94.16,60.2,6.0,9.4,59.3,3.0
0,1.4,Q2,19.0,51.2,17.0,45.0,54.43,53.1,3.0,5.2,37.1,2.0
0,2.2,Q2,0.0,21.0,5.0,7.0,118.54,59.4,9.0,4.9,18.3,0.0
1,1.0,Q1,0.0,12.7,6.0,2.0,324.5,85.5,11.0,12.8,64.6,0.0
1,1.7,Q1,9.0,17.1,7.0,11.0,193.28,61.7,4.0,,43.2,2.0
1,2.9,Q1,17.0,32.8,14.0,51.0,125.53,50.3,10.0,6.1,27.1,4.0
0,1.4,Q2,25.0,19.6,13.0,4.0,102.71,57.9,2.0,,10.7,3.0
0,2.1,Q3,0.0,,4.0,11.0,230.73,65.3,12.0,0.5,61.9,2.0
1,1.0,Q2,13.0,24.6,6.0,5.0,90.13,53.4,3.0,8.1,11.7,
0,1.2,Q1,29.0,44.4,17.0,10.0,102.59,31.0,2.0,14.2,9.7,8.0
0,1.4,Q3,11.0,25.5,12.0,7.0,81.27,52.5,5.0,5.0,78.4,5.0
1,3.9,Q2,21.0,33.6,16.0,39.0,138.94,53.0,7.0,3.3,51.6,3.0
0,6.9,Q3,13.0,25.8,10.0,12.0,115.93,63.6,2.0,0.7,66.3,5.0
0,4.6,Q2,13.0,43.3,19.0,34.0,89.7,39.3,2.0,5.8,25.8,6.0
0,4.9,Q4,27.0,42.5,28.6,6.0,149.12,53.5,4.0,3.1,62.519999999999996,5.0
0,2.1,Q1,13.0,29.0,11.0,65.0,136.53,44.7,4.0,9.1,28.4,5.0
0,4.5,Q2,13.0,37.7,19.0,6.0,98.06,15.5,8.0,3.8,63.8,4.0
0,2.4,Q2,30.0,47.6,28.0,20.0,91.81,10.4,3.0,,14.5,6.0
0,0.8,Q4,8.0,,9.1,52.0,95.42,61.7,5.0,2.9,33.6,1.0
0,1.7,Q1,6.0,25.9,10.0,20.0,49.6,55.0,4.0,5.8,64.1,1.0
0,5.0,Q4,9.0,20.9,14.3,2.0,113.31,56.0,7.0,5.1,41.879999999999995,4.0
0,3.6,Q4,10.0,,11.700000000000001,1.0,93.68,64.8,8.0,1.6,,2.0
1,1.5,Q2,20.0,24.2,16.0,89.0,132.68,66.1,6.0,4.2,64.0,3.0
0,1.4,Q2,8.0,16.1,8.0,61.0,146.75,62.0,4.0,10.4,37.1,2.0
1,1.7,Q1,6.0,24.5,12.0,11.0,160.3,48.7,8.0,7.5,65.4,6.0
0,0.8,Q4,8.0,33.8,14.3,43.0,73.09,54.5,6.0,5.1,45.48,1.0
0,1.4,Q1,14.0,18.9,10.0,15.0,152.61,67.8,5.0,0.9,63.9,1.0
0,9.5,Q2,9.0,36.0,13.0,,63.59,62.4,6.0,9.5,17.4,7.0
0,3.5,Q1,13.0,21.3,9.0,11.0,125.46,78.0,7.0,4.8,36.8,1.0
0,3.5,Q3,14.0,15.8,6.0,1.0,112.65,66.6,6.0,2.3,50.1,0.0
0,4.0,Q3,13.0,32.6,13.0,93.0,191.32,54.3,0.0,7.7,53.9,4.0
0,4.1,Q1,18.0,38.1,18.0,41.0,95.77,45.4,3.0,10.1,37.9,2.0
1,8.1,Q1,8.0,,3.0,104.0,80.76,90.2,11.0,7.9,71.6,0.0
0,3.8,Q2,0.0,17.2,12.0,41.0,103.12,69.3,2.0,2.4,,1.0
0,1.9,Q3,10.0,10.4,4.0,9.0,166.36,54.7,12.0,2.9,43.3,
0,0.5,Q1,19.0,44.5,20.0,44.0,85.28,35.1,2.0,16.1,79.3,2.0
1,1.3,Q2,12.0,30.5,14.0,57.0,238.0,41.2,8.0,2.3,35.1,2.0
1,2.1,Q4,21.0,23.7,15.600000000000001,18.0,71.06,69.9,8.0,6.4,23.16,4.0
1,1.5,Q2,12.0,19.4,11.0,30.0,116.81,78.5,3.0,,22.8,2.0
0,1.8,Q4,0.0,13.8,7.800000000000001,18.0,95.21,68.9,5.0,3.2,63.959999999999994,1.0
1,9.9,Q1,0.0,11.6,3.0,9.0,118.52,78.0,5.0,8.3,50.6,2.0
0,1.6,Q2,13.0,34.6,12.0,1.0,57.24,42.0,6.0,6.0,27.4,5.0
0,0.5,Q2,16.0,30.0,14.0,6.0,165.65,55.7,4.0,15.5,17.8,5.0
0,3.3,Q2,26.0,45.6,20.0,20.0,133.06,40.3,5.0,,66.0,6.0
0,0.4,Q2,6.0,23.4,7.0,37.0,84.7,51.3,8.0,8.0,54.0,1.0
0,2.4,Q1,11.0,18.5,6.0,42.0,151.84,52.5,5.0,6.7,47.7,3.0
0,1.3,Q4,25.0,36.2,20.8,43.0,123.12,46.1,3.0,0.7,10.319999999999999,10.0
1,0.6,Q4,18.0,27.9,16.900000000000002,35.0,170.69,64.7,5.0,3.9,60.48,3.0
1,1.8,Q4,5.0,29.0,11.700000000000001,28.0,174.36,73.0,5.0,16.4,17.28,5.0
1,2.8,Q3,6.0,22.0,4.0,29.0,131.36,75.6,8.0,4.2,44.4,1.0
1,8.5,Q3,8.0,33.1,10.0,7.0,97.81,51.6,7.0,4.2,9.2,4.0
0,2.0,Q2,4.0,18.9,8.0,1.0,136.45,60.7,6.0,0.9,70.5,1.0
0,4.2,Q1,13.0,11.6,13.0,9.0,59.75,58.4,5.0,10.8,45.8,2.0
0,4.0,Q3,9.0,,8.0,34.0,189.61,69.4,3.0,6.0,18.9,
0,2.0,Q3,9.0,31.8,17.0,52.0,74.09,65.5,4.0,2.8,,
0,1.6,Q4,18.0,25.2,15.600000000000001,66.0,116.55,66.0,3.0,3.5,48.35999999999999,
0,3.1,Q3,11.0,25.6,11.0,12.0,140.17,63.9,5.0,1.4,36.3,4.0
0,10.0,Q3,12.0,24.2,17.0,15.0,136.9,57.9,4.0,0.2,6.4,
0,2.5,Q1,21.0,34.1,14.0,9.0,161.47,59.9,3.0,6.6,25.5,6.0
0,4.4,Q4,11.0,29.9,15.600000000000001,28.0,150.07,41.1,6.0,9.3,42.6,3.0
0,2.3,Q3,8.0,18.7,9.0,17.0,104.88,64.9,7.0,3.2,70.7,2.0
